year;category;shortname;circuit_name;rider;rider_name;team_name;bike_name;position;points;number;country
2009;250cc;CZE;Brno;2006;Aoyama Hiroshi;Scot Racing Team 250cc;Honda;4;13;4.0;JP
2009;250cc;CZE;Brno;1693;Locatelli Roberto;Metis Gilera;Gilera;5;11;15.0;IT
2009;250cc;CZE;Brno;2141;De Rosa Raffaele;Scot Racing Team 250cc;Honda;6;10;35.0;IT
2009;125cc;CZE;Brno;2151;Terol Nicolas;Jack & Jones Team;Aprilia;1;25;18.0;ES
2009;125cc;CZE;Brno;2065;Simon Julian;Bancaja Aspar Team 125cc;Aprilia;2;20;60.0;ES
2009;125cc;CZE;Brno;2158;Iannone Andrea;Ongetta Team I.S.P.A.;Aprilia;3;16;29.0;IT
2009;125cc;CZE;Brno;2206;Smith Bradley;Bancaja Aspar Team 125cc;Aprilia;4;13;38.0;GB
2009;125cc;CZE;Brno;2218;Espargaro Pol;Derbi Racing Team;Derbi;5;11;44.0;ES
2009;125cc;CZE;Brno;2157;Cortese Sandro;Ajo Interwetten;Derbi;6;10;11.0;DE
2009;MotoGP;INP;Indianapolis;2058;Lorenzo Jorge;Fiat Yamaha Team;Yamaha;1;25;99.0;ES
2009;MotoGP;INP;Indianapolis;1981;De Angelis Alex;San Carlo Honda Gresini;Honda;2;20;15.0;SM
2009;MotoGP;INP;Indianapolis;2093;Hayden Nicky;Ducati Team;Ducati;3;16;69.0;US
2009;MotoGP;INP;Indianapolis;2055;Dovizioso Andrea;Repsol Honda Team;Honda;4;13;4.0;IT
2009;MotoGP;INP;Indianapolis;2094;Edwards Colin;Monster Yamaha Tech 3;Yamaha;5;11;5.0;US
2009;MotoGP;INP;Indianapolis;2285;Toseland James;Monster Yamaha Tech 3;Yamaha;6;10;52.0;GB
2009;250cc;INP;Indianapolis;2080;Simoncelli Marco;Metis Gilera;Gilera;1;25;58.0;IT
2009;250cc;INP;Indianapolis;2006;Aoyama Hiroshi;Scot Racing Team 250cc;Honda;2;20;4.0;JP
2009;250cc;INP;Indianapolis;2059;Bautista Alvaro;Mapfre Aspar Team;Aprilia;3;16;19.0;ES
2009;250cc;INP;Indianapolis;2098;Di Meglio Mike;Mapfre Aspar Team 250cc;Aprilia;4;13;63.0;FR
2009;250cc;INP;Indianapolis;1693;Locatelli Roberto;Metis Gilera;Gilera;5;11;15.0;IT
2009;250cc;INP;Indianapolis;2052;Barbera Hector;Pepe World Team;Aprilia;6;10;40.0;ES
2009;125cc;INP;Indianapolis;2218;Espargaro Pol;Derbi Racing Team;Derbi;1;25;44.0;ES
2009;125cc;INP;Indianapolis;2206;Smith Bradley;Bancaja Aspar Team 125cc;Aprilia;2;20;38.0;GB
2009;125cc;INP;Indianapolis;2064;Corsi Simone;Fontana Racing;Aprilia;3;16;24.0;IT
2009;125cc;INP;Indianapolis;2151;Terol Nicolas;Jack & Jones Team;Aprilia;4;13;18.0;ES
2009;125cc;INP;Indianapolis;2065;Simon Julian;Bancaja Aspar Team 125cc;Aprilia;5;11;60.0;ES
2009;125cc;INP;Indianapolis;2293;Marquez Marc;Red Bull KTM Moto Sport;KTM;6;10;93.0;ES
2009;MotoGP;RSM;Misano;1762;Rossi Valentino;Fiat Yamaha Team;Yamaha;1;25;46.0;IT
2009;MotoGP;RSM;Misano;2058;Lorenzo Jorge;Fiat Yamaha Team;Yamaha;2;20;99.0;ES
2009;MotoGP;RSM;Misano;2015;Pedrosa Dani;Repsol Honda Team;Honda;3;16;3.0;ES
2009;MotoGP;RSM;Misano;2055;Dovizioso Andrea;Repsol Honda Team;Honda;4;13;4.0;IT
2009;MotoGP;RSM;Misano;1516;Capirossi Loris;Rizla Suzuki MotoGP;Suzuki;5;11;65.0;IT
2009;MotoGP;RSM;Misano;1944;Elias Toni;San Carlo Honda Gresini;Honda;6;10;24.0;ES
2009;250cc;RSM;Misano;2052;Barbera Hector;Pepe World Team;Aprilia;1;25;40.0;ES
2009;250cc;RSM;Misano;2130;Pasini Mattia;Team Toth Aprilia;Aprilia;2;20;75.0;IT
2009;250cc;RSM;Misano;2059;Bautista Alvaro;Mapfre Aspar Team;Aprilia;3;16;19.0;ES
2009;250cc;RSM;Misano;2006;Aoyama Hiroshi;Scot Racing Team 250cc;Honda;4;13;4.0;JP
2009;250cc;RSM;Misano;2098;Di Meglio Mike;Mapfre Aspar Team 250cc;Aprilia;5;11;63.0;FR
2009;250cc;RSM;Misano;2165;Cluzel Jules;Matteoni Racing;Aprilia;6;10;16.0;FR
2009;125cc;RSM;Misano;2065;Simon Julian;Bancaja Aspar Team 125cc;Aprilia;1;25;60.0;ES
2009;125cc;RSM;Misano;2151;Terol Nicolas;Jack & Jones Team;Aprilia;2;20;18.0;ES
2009;125cc;RSM;Misano;2206;Smith Bradley;Bancaja Aspar Team 125cc;Aprilia;3;16;38.0;GB
2009;125cc;RSM;Misano;2293;Marquez Marc;Red Bull KTM Moto Sport;KTM;4;13;93.0;ES
2009;125cc;RSM;Misano;2157;Cortese Sandro;Ajo Interwetten;Derbi;5;11;11.0;DE
2009;125cc;RSM;Misano;2174;Bradl Stefan;Viessmann Kiefer Racing;Aprilia;6;10;17.0;DE
2009;MotoGP;POR;Estoril;2058;Lorenzo Jorge;Fiat Yamaha Team;Yamaha;1;25;99.0;ES
2009;MotoGP;POR;Estoril;2032;Stoner Casey;Ducati Marlboro Team;Ducati;2;20;27.0;AU
2009;MotoGP;POR;Estoril;2015;Pedrosa Dani;Repsol Honda Team;Honda;3;16;3.0;ES
2009;MotoGP;POR;Estoril;1762;Rossi Valentino;Fiat Yamaha Team;Yamaha;4;13;46.0;IT
2009;MotoGP;POR;Estoril;2094;Edwards Colin;Monster Yamaha Tech 3;Yamaha;5;11;5.0;US
2009;MotoGP;POR;Estoril;1944;Elias Toni;San Carlo Honda Gresini;Honda;6;10;24.0;ES
2009;250cc;POR;Estoril;2080;Simoncelli Marco;Metis Gilera;Gilera;1;25;58.0;IT
2009;250cc;POR;Estoril;2098;Di Meglio Mike;Mapfre Aspar Team 250cc;Aprilia;2;20;63.0;FR
2009;250cc;POR;Estoril;2052;Barbera Hector;Pepe World Team;Aprilia;3;16;40.0;ES
2009;250cc;POR;Estoril;2006;Aoyama Hiroshi;Scot Racing Team 250cc;Honda;4;13;4.0;JP
2009;250cc;POR;Estoril;2165;Cluzel Jules;Matteoni Racing;Aprilia;5;11;16.0;FR
2009;250cc;POR;Estoril;2238;Wilairot Ratthapark;Thai Honda PTT SAG;Honda;6;10;14.0;TH
2009;125cc;POR;Estoril;2218;Espargaro Pol;Derbi Racing Team;Derbi;1;25;44.0;ES
2009;125cc;POR;Estoril;2157;Cortese Sandro;Ajo Interwetten;Derbi;2;20;11.0;DE
2009;125cc;POR;Estoril;2206;Smith Bradley;Bancaja Aspar Team 125cc;Aprilia;3;16;38.0;GB
2009;125cc;POR;Estoril;2174;Bradl Stefan;Viessmann Kiefer Racing;Aprilia;4;13;17.0;DE
2009;125cc;POR;Estoril;2016;Olive Joan;Derbi Racing Team;Derbi;5;11;6.0;ES
2009;125cc;POR;Estoril;2103;Gadea Sergio;Bancaja Aspar Team 125cc;Aprilia;6;10;33.0;ES
2009;MotoGP;AUS;Phillip Island;2032;Stoner Casey;Ducati Marlboro Team;Ducati;1;25;27.0;AU
2009;MotoGP;AUS;Phillip Island;1762;Rossi Valentino;Fiat Yamaha Team;Yamaha;2;20;46.0;IT
2009;MotoGP;AUS;Phillip Island;2015;Pedrosa Dani;Repsol Honda Team;Honda;3;16;3.0;ES
2009;MotoGP;AUS;Phillip Island;1981;De Angelis Alex;San Carlo Honda Gresini;Honda;4;13;15.0;SM
2009;MotoGP;AUS;Phillip Island;2094;Edwards Colin;Monster Yamaha Tech 3;Yamaha;5;11;5.0;US
2009;MotoGP;AUS;Phillip Island;2055;Dovizioso Andrea;Repsol Honda Team;Honda;6;10;4.0;IT
2009;250cc;AUS;Phillip Island;2080;Simoncelli Marco;Metis Gilera;Gilera;1;25;58.0;IT
2009;250cc;AUS;Phillip Island;2052;Barbera Hector;Pepe World Team;Aprilia;2;20;40.0;ES
2009;250cc;AUS;Phillip Island;2141;De Rosa Raffaele;Scot Racing Team 250cc;Honda;3;16;35.0;IT
2009;250cc;AUS;Phillip Island;2165;Cluzel Jules;Matteoni Racing;Aprilia;4;13;16.0;FR
2009;250cc;AUS;Phillip Island;2098;Di Meglio Mike;Mapfre Aspar Team 250cc;Aprilia;5;11;63.0;FR
2009;250cc;AUS;Phillip Island;2160;Abraham Karel;Cardion AB Motoracing;Aprilia;6;10;17.0;CZ
2009;125cc;AUS;Phillip Island;2065;Simon Julian;Bancaja Aspar Team 125cc;Aprilia;1;25;60.0;ES
2009;125cc;AUS;Phillip Island;2206;Smith Bradley;Bancaja Aspar Team 125cc;Aprilia;2;20;38.0;GB
2009;125cc;AUS;Phillip Island;2157;Cortese Sandro;Ajo Interwetten;Derbi;3;16;11.0;DE
2009;125cc;AUS;Phillip Island;2218;Espargaro Pol;Derbi Racing Team;Derbi;4;13;44.0;ES
2009;125cc;AUS;Phillip Island;2064;Corsi Simone;Fontana Racing;Aprilia;5;11;24.0;IT
2009;125cc;AUS;Phillip Island;2151;Terol Nicolas;Jack & Jones Team;Aprilia;6;10;18.0;ES
2009;MotoGP;MAL;Sepang;2032;Stoner Casey;Ducati Marlboro Team;Ducati;1;25;27.0;AU
2009;MotoGP;MAL;Sepang;2015;Pedrosa Dani;Repsol Honda Team;Honda;2;20;3.0;ES
2009;MotoGP;MAL;Sepang;1762;Rossi Valentino;Fiat Yamaha Team;Yamaha;3;16;46.0;IT
2009;MotoGP;MAL;Sepang;2058;Lorenzo Jorge;Fiat Yamaha Team;Yamaha;4;13;99.0;ES
2009;MotoGP;MAL;Sepang;2093;Hayden Nicky;Ducati Marlboro Team;Ducati;5;11;69.0;US
2009;MotoGP;MAL;Sepang;2153;Vermeulen Chris;Rizla Suzuki MotoGP;Suzuki;6;10;7.0;AU
2009;250cc;MAL;Sepang;2006;Aoyama Hiroshi;Scot Racing Team 250cc;Honda;1;25;4.0;JP
2009;250cc;MAL;Sepang;2052;Barbera Hector;Pepe World Team;Aprilia;2;20;40.0;ES
2009;250cc;MAL;Sepang;2080;Simoncelli Marco;Metis Gilera;Gilera;3;16;58.0;IT
2009;250cc;MAL;Sepang;2075;Luthi Thomas;Emmi - Caffe Latte;Aprilia;4;13;12.0;CH
2009;250cc;MAL;Sepang;1988;Faubel Hector;Honda SAG;Honda;5;11;55.0;ES
2009;250cc;MAL;Sepang;2238;Wilairot Ratthapark;Thai Honda PTT SAG;Honda;6;10;14.0;TH
2009;125cc;MAL;Sepang;2065;Simon Julian;Bancaja Aspar Team 125cc;Aprilia;1;25;60.0;ES
2009;125cc;MAL;Sepang;2206;Smith Bradley;Bancaja Aspar Team 125cc;Aprilia;2;20;38.0;GB
2009;125cc;MAL;Sepang;2218;Espargaro Pol;Derbi Racing Team;Derbi;3;16;44.0;ES
2009;125cc;MAL;Sepang;2103;Gadea Sergio;Bancaja Aspar Team 125cc;Aprilia;4;13;33.0;ES
2009;125cc;MAL;Sepang;2151;Terol Nicolas;Jack & Jones Team;Aprilia;5;11;18.0;ES
2009;125cc;MAL;Sepang;2157;Cortese Sandro;Ajo Interwetten;Derbi;6;10;11.0;DE
2009;MotoGP;VAL;Ricardo Tormo;2015;Pedrosa Dani;Repsol Honda Team;Honda;1;25;3.0;ES
2009;MotoGP;VAL;Ricardo Tormo;1762;Rossi Valentino;Fiat Yamaha Team;Yamaha;2;20;46.0;IT
2009;MotoGP;VAL;Ricardo Tormo;2058;Lorenzo Jorge;Fiat Yamaha Team;Yamaha;3;16;99.0;ES
2009;MotoGP;VAL;Ricardo Tormo;2094;Edwards Colin;Monster Yamaha Tech 3;Yamaha;4;13;5.0;US
2009;MotoGP;VAL;Ricardo Tormo;2093;Hayden Nicky;Ducati Marlboro Team;Ducati;5;11;69.0;US
2009;MotoGP;VAL;Ricardo Tormo;1944;Elias Toni;San Carlo Honda Gresini;Honda;6;10;24.0;ES
2009;250cc;VAL;Ricardo Tormo;2052;Barbera Hector;Pepe World Team;Aprilia;1;25;40.0;ES
2009;250cc;VAL;Ricardo Tormo;2059;Bautista Alvaro;Mapfre Aspar Team;Aprilia;2;20;19.0;ES
2009;250cc;VAL;Ricardo Tormo;2141;De Rosa Raffaele;Scot Racing Team 250cc;Honda;3;16;35.0;IT
2009;250cc;VAL;Ricardo Tormo;2075;Luthi Thomas;Emmi - Caffe Latte;Aprilia;4;13;12.0;CH
2009;250cc;VAL;Ricardo Tormo;2238;Wilairot Ratthapark;Thai Honda PTT SAG;Honda;5;11;14.0;TH
2009;250cc;VAL;Ricardo Tormo;2160;Abraham Karel;Cardion AB Motoracing;Aprilia;6;10;17.0;CZ
2009;125cc;VAL;Ricardo Tormo;2065;Simon Julian;Bancaja Aspar Team 125cc;Aprilia;1;25;60.0;ES
2009;125cc;VAL;Ricardo Tormo;2206;Smith Bradley;Bancaja Aspar Team 125cc;Aprilia;2;20;38.0;GB
2009;125cc;VAL;Ricardo Tormo;2218;Espargaro Pol;Derbi Racing Team;Derbi;3;16;44.0;ES
2009;125cc;VAL;Ricardo Tormo;2064;Corsi Simone;Fontana Racing;Aprilia;4;13;24.0;IT
2009;125cc;VAL;Ricardo Tormo;2308;Schrotter Marcel;Toni - Mang Team;Honda;5;11;78.0;DE
2009;125cc;VAL;Ricardo Tormo;2016;Olive Joan;Derbi Racing Team;Derbi;6;10;6.0;ES
2010;MotoGP;QAT;Losail;1762;Rossi Valentino;Fiat Yamaha Team;Yamaha;1;25;46.0;IT
2010;MotoGP;QAT;Losail;2058;Lorenzo Jorge;Fiat Yamaha Team;Yamaha;2;20;99.0;ES
2010;MotoGP;QAT;Losail;2055;Dovizioso Andrea;Repsol Honda Team;Honda;3;16;4.0;IT
2010;MotoGP;QAT;Losail;2093;Hayden Nicky;Ducati Marlboro Team;Ducati;4;13;69.0;US
2010;MotoGP;QAT;Losail;2286;Spies Ben;Monster Yamaha Tech 3;Yamaha;5;11;11.0;US
2010;MotoGP;QAT;Losail;1888;De Puniet Randy;LCR Honda MotoGP;Honda;6;10;14.0;FR
2010;Moto2;QAT;Losail;2242;Tomizawa Shoya;Technomag-CIP;Suter;1;25;48.0;JP
2010;Moto2;QAT;Losail;1891;Debon Alex;Aeroport de Castello - Ajo;FTR;2;20;6.0;ES
2010;Moto2;QAT;Losail;2165;Cluzel Jules;Forward Racing;Suter;3;16;16.0;FR
2010;Moto2;QAT;Losail;1944;Elias Toni;Gresini Racing Moto2;Moriwaki;4;13;24.0;ES
2010;Moto2;QAT;Losail;1779;Rolfo Roberto;Italtrans S.T.R.;Suter;5;11;44.0;IT
2010;Moto2;QAT;Losail;2130;Pasini Mattia;JIR Moto2;Motobi;6;10;75.0;IT
2010;125cc;QAT;Losail;2151;Terol Nicolas;Bancaja Aspar Team;Aprilia;1;25;40.0;ES
2010;125cc;QAT;Losail;2259;Vazquez Efren;Tuenti Racing;Derbi;2;20;7.0;ES
2010;125cc;QAT;Losail;2293;Marquez Marc;Red Bull Ajo Motorsport;Derbi;3;16;93.0;ES
2010;125cc;QAT;Losail;2218;Espargaro Pol;Tuenti Racing;Derbi;4;13;44.0;ES
2010;125cc;QAT;Losail;2157;Cortese Sandro;Avant Mitsubishi Ajo;Derbi;5;11;11.0;DE
2010;125cc;QAT;Losail;2224;Krummenacher Randy;Stipa-Molenaar Racing GP;Aprilia;6;10;35.0;CH
2010;MotoGP;SPA;Jerez;2058;Lorenzo Jorge;Fiat Yamaha Team;Yamaha;1;25;99.0;ES
2010;MotoGP;SPA;Jerez;2015;Pedrosa Dani;Repsol Honda Team;Honda;2;20;26.0;ES
2010;MotoGP;SPA;Jerez;1762;Rossi Valentino;Fiat Yamaha Team;Yamaha;3;16;46.0;IT
2010;MotoGP;SPA;Jerez;2093;Hayden Nicky;Ducati Marlboro Team;Ducati;4;13;69.0;US
2010;MotoGP;SPA;Jerez;2032;Stoner Casey;Ducati Marlboro Team;Ducati;5;11;27.0;AU
2010;MotoGP;SPA;Jerez;2055;Dovizioso Andrea;Repsol Honda Team;Honda;6;10;4.0;IT
2010;Moto2;SPA;Jerez;1944;Elias Toni;Gresini Racing Moto2;Moriwaki;1;25;24.0;ES
2010;Moto2;SPA;Jerez;2242;Tomizawa Shoya;Technomag-CIP;Suter;2;20;48.0;JP
2010;Moto2;SPA;Jerez;2075;Luthi Thomas;Interwetten Moriwaki Moto2;Moriwaki;3;16;12.0;CH
2010;Moto2;SPA;Jerez;2081;Takahashi Yuki;Tech 3 Racing;Tech 3;4;13;72.0;JP
2010;Moto2;SPA;Jerez;2064;Corsi Simone;JIR Moto2;Motobi;5;11;3.0;IT
2010;Moto2;SPA;Jerez;2103;Gadea Sergio;Tenerife 40 Pons;Pons Kalex;6;10;40.0;ES
2010;125cc;SPA;Jerez;2218;Espargaro Pol;Tuenti Racing;Derbi;1;25;44.0;ES
2010;125cc;SPA;Jerez;2151;Terol Nicolas;Bancaja Aspar Team;Aprilia;2;20;40.0;ES
2010;125cc;SPA;Jerez;2202;Rabat Tito;Blusens-STX;Aprilia;3;16;12.0;ES
2010;125cc;SPA;Jerez;2206;Smith Bradley;Bancaja Aspar Team;Aprilia;4;13;38.0;GB
2010;125cc;SPA;Jerez;2008;Koyama Tomoyoshi;Racing Team Germany;Aprilia;5;11;71.0;JP
2010;125cc;SPA;Jerez;2290;Moncayo Alberto;Andalucia Cajasol;Aprilia;6;10;23.0;ES
2010;MotoGP;FRA;Le Mans;2058;Lorenzo Jorge;Fiat Yamaha Team;Yamaha;1;25;99.0;ES
2010;MotoGP;FRA;Le Mans;1762;Rossi Valentino;Fiat Yamaha Team;Yamaha;2;20;46.0;IT
2010;MotoGP;FRA;Le Mans;2055;Dovizioso Andrea;Repsol Honda Team;Honda;3;16;4.0;IT
2010;MotoGP;FRA;Le Mans;2093;Hayden Nicky;Ducati Marlboro Team;Ducati;4;13;69.0;US
2010;MotoGP;FRA;Le Mans;2015;Pedrosa Dani;Repsol Honda Team;Honda;5;11;26.0;ES
2010;MotoGP;FRA;Le Mans;1854;Melandri Marco;San Carlo Honda Gresini;Honda;6;10;33.0;IT
2010;Moto2;FRA;Le Mans;1944;Elias Toni;Gresini Racing Moto2;Moriwaki;1;25;24.0;ES
2010;Moto2;FRA;Le Mans;2065;Simon Julian;Mapfre Aspar Team;Suter;2;20;60.0;ES
2010;Moto2;FRA;Le Mans;2064;Corsi Simone;JIR Moto2;Motobi;3;16;3.0;IT
2010;Moto2;FRA;Le Mans;2158;Iannone Andrea;Fimmco Speed Up;Speed Up;4;13;29.0;IT
2010;Moto2;FRA;Le Mans;2004;Talmacsi Gabor;Fimmco Speed Up;Speed Up;5;11;2.0;HU
2010;Moto2;FRA;Le Mans;2103;Gadea Sergio;Tenerife 40 Pons;Pons Kalex;6;10;40.0;ES
2010;125cc;FRA;Le Mans;2218;Espargaro Pol;Tuenti Racing;Derbi;1;25;44.0;ES
2010;125cc;FRA;Le Mans;2151;Terol Nicolas;Bancaja Aspar Team;Aprilia;2;20;40.0;ES
2010;125cc;FRA;Le Mans;2293;Marquez Marc;Red Bull Ajo Motorsport;Derbi;3;16;93.0;ES
2010;125cc;FRA;Le Mans;2259;Vazquez Efren;Tuenti Racing;Derbi;4;13;7.0;ES
2010;125cc;FRA;Le Mans;2206;Smith Bradley;Bancaja Aspar Team;Aprilia;5;11;38.0;GB
2010;125cc;FRA;Le Mans;2157;Cortese Sandro;Avant Mitsubishi Ajo;Derbi;6;10;11.0;DE
2010;MotoGP;ITA;Mugello;2015;Pedrosa Dani;Repsol Honda Team;Honda;1;25;26.0;ES
2010;MotoGP;ITA;Mugello;2058;Lorenzo Jorge;Fiat Yamaha Team;Yamaha;2;20;99.0;ES
2010;MotoGP;ITA;Mugello;2055;Dovizioso Andrea;Repsol Honda Team;Honda;3;16;4.0;IT
2010;MotoGP;ITA;Mugello;2032;Stoner Casey;Ducati Marlboro Team;Ducati;4;13;27.0;AU
2010;MotoGP;ITA;Mugello;1854;Melandri Marco;San Carlo Honda Gresini;Honda;5;11;33.0;IT
2010;MotoGP;ITA;Mugello;1888;De Puniet Randy;LCR Honda MotoGP;Honda;6;10;14.0;FR
2010;Moto2;ITA;Mugello;2158;Iannone Andrea;Fimmco Speed Up;Speed Up;1;25;29.0;IT
2010;Moto2;ITA;Mugello;2103;Gadea Sergio;Tenerife 40 Pons;Pons Kalex;2;20;40.0;ES
2010;Moto2;ITA;Mugello;2064;Corsi Simone;JIR Moto2;Motobi;3;16;3.0;IT
2010;Moto2;ITA;Mugello;2075;Luthi Thomas;Interwetten Moriwaki Moto2;Moriwaki;4;13;12.0;CH
2010;Moto2;ITA;Mugello;1944;Elias Toni;Gresini Racing Moto2;Moriwaki;5;11;24.0;ES
2010;Moto2;ITA;Mugello;2242;Tomizawa Shoya;Technomag-CIP;Suter;6;10;48.0;JP
2010;125cc;ITA;Mugello;2293;Marquez Marc;Red Bull Ajo Motorsport;Derbi;1;25;93.0;ES
2010;125cc;ITA;Mugello;2151;Terol Nicolas;Bancaja Aspar Team;Aprilia;2;20;40.0;ES
2010;125cc;ITA;Mugello;2218;Espargaro Pol;Tuenti Racing;Derbi;3;16;44.0;ES
2010;125cc;ITA;Mugello;2206;Smith Bradley;Bancaja Aspar Team;Aprilia;4;13;38.0;GB
2010;125cc;ITA;Mugello;2259;Vazquez Efren;Tuenti Racing;Derbi;5;11;7.0;ES
2010;125cc;ITA;Mugello;2224;Krummenacher Randy;Stipa-Molenaar Racing GP;Aprilia;6;10;35.0;CH
2010;MotoGP;GBR;Silverstone;2058;Lorenzo Jorge;Fiat Yamaha Team;Yamaha;1;25;99.0;ES
2010;MotoGP;GBR;Silverstone;2055;Dovizioso Andrea;Repsol Honda Team;Honda;2;20;4.0;IT
2010;MotoGP;GBR;Silverstone;2286;Spies Ben;Monster Yamaha Tech 3;Yamaha;3;16;11.0;US
2010;MotoGP;GBR;Silverstone;2093;Hayden Nicky;Ducati Team;Ducati;4;13;69.0;US
2010;MotoGP;GBR;Silverstone;2032;Stoner Casey;Ducati Team;Ducati;5;11;27.0;AU
2010;MotoGP;GBR;Silverstone;1888;De Puniet Randy;LCR Honda MotoGP;Honda;6;10;14.0;FR
2010;Moto2;GBR;Silverstone;2165;Cluzel Jules;Forward Racing;Suter;1;25;16.0;FR
2010;Moto2;GBR;Silverstone;2075;Luthi Thomas;Interwetten Moriwaki Moto2;Moriwaki;2;20;12.0;CH
2010;Moto2;GBR;Silverstone;2065;Simon Julian;Mapfre Aspar Team;Suter;3;16;60.0;ES
2010;Moto2;GBR;Silverstone;2288;Redding Scott;Marc VDS Racing Team;Suter;4;13;45.0;GB
2010;Moto2;GBR;Silverstone;1891;Debon Alex;Aeroport de Castello - Ajo;FTR;5;11;6.0;ES
2010;Moto2;GBR;Silverstone;2242;Tomizawa Shoya;Technomag-CIP;Suter;6;10;48.0;JP
2010;125cc;GBR;Silverstone;2293;Marquez Marc;Red Bull Ajo Motorsport;Derbi;1;25;93.0;ES
2010;125cc;GBR;Silverstone;2218;Espargaro Pol;Tuenti Racing;Derbi;2;20;44.0;ES
2010;125cc;GBR;Silverstone;2206;Smith Bradley;Bancaja Aspar Team;Aprilia;3;16;38.0;GB
2010;125cc;GBR;Silverstone;2151;Terol Nicolas;Bancaja Aspar Team;Aprilia;4;13;40.0;ES
2010;125cc;GBR;Silverstone;2008;Koyama Tomoyoshi;Racing Team Germany;Aprilia;5;11;71.0;JP
2010;125cc;GBR;Silverstone;2157;Cortese Sandro;Avant Mitsubishi Ajo;Derbi;6;10;11.0;DE
2010;MotoGP;NED;Assen;2058;Lorenzo Jorge;Fiat Yamaha Team;Yamaha;1;25;99.0;ES
2010;MotoGP;NED;Assen;2015;Pedrosa Dani;Repsol Honda Team;Honda;2;20;26.0;ES
2010;MotoGP;NED;Assen;2032;Stoner Casey;Ducati Team;Ducati;3;16;27.0;AU
2010;MotoGP;NED;Assen;2286;Spies Ben;Monster Yamaha Tech 3;Yamaha;4;13;11.0;US
2010;MotoGP;NED;Assen;2055;Dovizioso Andrea;Repsol Honda Team;Honda;5;11;4.0;IT
2010;MotoGP;NED;Assen;1888;De Puniet Randy;LCR Honda MotoGP;Honda;6;10;14.0;FR
2010;Moto2;NED;Assen;2158;Iannone Andrea;Fimmco Speed Up;Speed Up;1;25;29.0;IT
2010;Moto2;NED;Assen;1944;Elias Toni;Gresini Racing Moto2;Moriwaki;2;20;24.0;ES
2010;Moto2;NED;Assen;2075;Luthi Thomas;Interwetten Moriwaki Moto2;Moriwaki;3;16;12.0;CH
2010;Moto2;NED;Assen;2238;Wilairot Ratthapark;Thai Honda PTT Singha SAG;Bimota;4;13;14.0;TH
2010;Moto2;NED;Assen;2242;Tomizawa Shoya;Technomag-CIP;Suter;5;11;48.0;JP
2010;Moto2;NED;Assen;2065;Simon Julian;Mapfre Aspar Team;Suter;6;10;60.0;ES
2010;125cc;NED;Assen;2293;Marquez Marc;Red Bull Ajo Motorsport;Derbi;1;25;93.0;ES
2010;125cc;NED;Assen;2151;Terol Nicolas;Bancaja Aspar Team;Aprilia;2;20;40.0;ES
2010;125cc;NED;Assen;2218;Espargaro Pol;Tuenti Racing;Derbi;3;16;44.0;ES
2010;125cc;NED;Assen;2206;Smith Bradley;Bancaja Aspar Team;Aprilia;4;13;38.0;GB
2010;125cc;NED;Assen;2157;Cortese Sandro;Avant Mitsubishi Ajo;Derbi;5;11;11.0;DE
2010;125cc;NED;Assen;2224;Krummenacher Randy;Stipa-Molenaar Racing GP;Aprilia;6;10;35.0;CH
2010;MotoGP;CAT;Catalunya;2058;Lorenzo Jorge;Fiat Yamaha Team;Yamaha;1;25;99.0;ES
2010;MotoGP;CAT;Catalunya;2015;Pedrosa Dani;Repsol Honda Team;Honda;2;20;26.0;ES
2010;MotoGP;CAT;Catalunya;2032;Stoner Casey;Ducati Team;Ducati;3;16;27.0;AU
2010;MotoGP;CAT;Catalunya;1888;De Puniet Randy;LCR Honda MotoGP;Honda;4;13;14.0;FR
2010;MotoGP;CAT;Catalunya;2059;Bautista Alvaro;Rizla Suzuki MotoGP;Suzuki;5;11;19.0;ES
2010;MotoGP;CAT;Catalunya;2286;Spies Ben;Monster Yamaha Tech 3;Yamaha;6;10;11.0;US
2010;Moto2;CAT;Catalunya;2081;Takahashi Yuki;Tech 3 Racing;Tech 3;1;25;72.0;JP
2010;Moto2;CAT;Catalunya;2075;Luthi Thomas;Interwetten Moriwaki Moto2;Moriwaki;2;20;12.0;CH
2010;Moto2;CAT;Catalunya;2065;Simon Julian;Mapfre Aspar Team;Suter;3;16;60.0;ES
2010;Moto2;CAT;Catalunya;2160;Abraham Karel;Cardion AB Motoracing;FTR;4;13;17.0;CZ
2010;Moto2;CAT;Catalunya;1944;Elias Toni;Gresini Racing Moto2;Moriwaki;5;11;24.0;ES
2010;Moto2;CAT;Catalunya;2064;Corsi Simone;JIR Moto2;Motobi;6;10;3.0;IT
2010;125cc;CAT;Catalunya;2293;Marquez Marc;Red Bull Ajo Motorsport;Derbi;1;25;93.0;ES
2010;125cc;CAT;Catalunya;2206;Smith Bradley;Bancaja Aspar Team;Aprilia;2;20;38.0;GB
2010;125cc;CAT;Catalunya;2218;Espargaro Pol;Tuenti Racing;Derbi;3;16;44.0;ES
2010;125cc;CAT;Catalunya;2157;Cortese Sandro;Avant Mitsubishi Ajo;Derbi;4;13;11.0;DE
2010;125cc;CAT;Catalunya;2259;Vazquez Efren;Tuenti Racing;Derbi;5;11;7.0;ES
2010;125cc;CAT;Catalunya;2008;Koyama Tomoyoshi;Racing Team Germany;Aprilia;6;10;71.0;JP
