id;name;style;breweryId;ounces;abv
1164;TailGate Saison;Saison / Farmhouse Ale;449;12.0;5.0
663;TailGate IPA;American IPA;449;24.0;5.0
662;TailGate IPA;American IPA;449;12.0;5.0
623;TailGate Hefeweizen;Hefeweizen;449;24.0;4.9
622;Blacktop Blonde;American Blonde Ale;449;24.0;5.0
362;Blacktop Blonde;American Blonde Ale;449;12.0;5.0
361;TailGate Hefeweizen;Hefeweizen;449;12.0;4.9
2575;Wooden Rooster;Tripel;45;16.9;8.5
2555;Ginger Peach Saison;Saison / Farmhouse Ale;45;16.0;4.8
1736;Zombie Monkie;American Porter;45;16.0;6.2
1196;Wild Plum Farmhouse Ale;Saison / Farmhouse Ale;45;16.0;559.999.999.999.999
1063;Vanilla Bean Buffalo Sweat;Oatmeal Stout;45;16.0;5.0
1017;Ethos IPA;American IPA;45;16.0;6.800.000.000.000.000
1009;Tallgrass Pub Ale;American Brown Ale;45;16.0;43.999.999.999.999.900
912;Oasis;Extra Special / Strong Bitter (ESB);45;16.0;7.199.999.999.999.990
765;Buffalo Sweat;Milk / Sweet Stout;45;16.0;5.0
676;Halcyon Unfiltered Wheat;American Pale Wheat Ale;45;16.0;5.0
595;8-Bit Pale Ale;American Pale Ale (APA);45;16.0;5.2
537;Velvet Rooster;Tripel;45;16.0;8.5
412;Halcyon Unfiltered Wheat;American Pale Wheat Ale;45;12.0;5.0
105;Köld Lager (2010);German Pilsener;45;16.0;5.0
104;Oasis (2010);American Double / Imperial IPA;45;16.0;7.199.999.999.999.990
103;Tallgrass Ale;American Brown Ale;45;16.0;43.999.999.999.999.900
102;Buffalo Sweat (2010);Milk / Sweet Stout;45;16.0;5.0
101;Tallgrass IPA;American IPA;45;16.0;6.3
1433;Hat Trick Hop IPA;American IPA;409;16.0;6.800.000.000.000.000
1432;Yard Sale Amber Ale;American Amber / Red Ale;409;16.0;559.999.999.999.999
936;Loafin Bräu;Altbier;490;16.0;5.5
544;Old Elephant Foot IPA;American IPA;490;16.0;7.000.000.000.000.000
2640;Peck's Porter;American Porter;7;16.0;6.5
2448;Reactor;American IPA;7;16.0;7.000.000.000.000.000
2447;Mr. Orange;Witbier;7;16.0;5.7
2601;Deduction;Dubbel;28;12.0;8.0
973;Face Down Brown Ale;American Brown Ale;480;12.0;5.7
827;Tempter IPA;American IPA;480;12.0;6.4
589;Bridal Veil Rye Pale Ale;American Pale Ale (APA);480;12.0;5.5
2155;Smittytown;Extra Special / Strong Bitter (ESB);210;12.0;4.8
1982;Greenwood Beach;Fruit / Vegetable Beer;210;12.0;4.0
1939;Gatecrasher;English India Pale Ale (IPA);210;12.0;66.000.000.000.000.000
1082;RecreationAle;American Pale Ale (APA);469;12.0;4.7
2119;First Stand;Saison / Farmhouse Ale;215;12.0;5.5
2118;Battle LIne;American Brown Ale;215;12.0;6.3
2117;Broken Bridge;Dunkelweizen;215;12.0;559.999.999.999.999
2116;Brutus;English India Pale Ale (IPA);215;12.0;7.1
1916;Petit Mutant;American Wild Ale;272;16.0;6.0
1915;The Crusher;American Double / Imperial IPA;272;16.0;9.6
1914;Beelzebub;American Double / Imperial Stout;272;16.0;8.0
1810;Focal Banger;American IPA;272;16.0;7.000.000.000.000.000
1111;Heady Topper;American Double / Imperial IPA;272;16.0;8.0
379;Heady Topper;American Double / Imperial IPA;272;16.0;8.0
1200;Bomber Mountain Amber Ale (2013);American Amber / Red Ale;457;12.0;4.6
1199;Indian Paintbrush IPA;American IPA;457;12.0;7.000.000.000.000.000
1198;Saddle Bronc Brown Ale (2013);English Brown Ale;457;12.0;4.8
1197;Wagon Box Wheat Beer;American Pale Wheat Ale;457;12.0;58.999.999.999.999.900
1945;Birdhouse Pale Ale;Belgian Pale Ale;262;12.0;5.0
1079;Ozzy;Belgian Pale Ale;262;12.0;7.3
94;Resurrection;Dubbel;262;12.0;7.000.000.000.000.000
1748;Bronx Summer Pale Ale;American Pale Ale (APA);329;16.0;5.2
1747;Bronx Black Pale Ale;American Black Ale;329;16.0;5.7
1037;Bronx Pale Ale;American Pale Ale (APA);329;16.0;6.3
2594;Surfrider;American Pale Ale (APA);33;16.0;5.2
2035;Kolschtal Eddy;Kölsch;33;16.0;5.5
2034;South Bay Session IPA;American IPA;33;16.0;5.0
1562;Grandma's Pecan;English Brown Ale;33;16.0;6.9
1561;Double Trunk;American Double / Imperial IPA;33;16.0;9.9
1749;Just IPA;American IPA;328;12.0;4.6
2455;Lionshead;American Pilsner;90;12.0;4.5
963;Manhattan Gold Lager (1990);American Amber / Red Lager;484;12.0;?
2638;G. B. Russo’s Italian Pistachio Pale Ale;American Pale Ale (APA);9;16.0;5.2
1278;Northern Hawk Owl Amber;American Amber / Red Ale;438;12.0;579.999.999.999.999
1277;CEO Stout;American Stout;438;16.0;58.999.999.999.999.900
1276;Will Power Pale Ale;American Pale Ale (APA);438;16.0;4.7
1732;Curious Traveler Shandy;Shandy;334;12.0;43.999.999.999.999.900
2347;Hunny Do Wheat;American Pale Wheat Ale;142;12.0;4.8
1781;Three Way Pale Ale;American Pale Ale (APA);142;12.0;5.2
1780;Rise to the Top;Cream Ale;142;12.0;409.999.999.999.999
1779;Lost Trout Brown Ale;American Brown Ale;142;12.0;4.9
2421;Watermelon Ale;Fruit / Vegetable Beer;108;12.0;5.1
2319;Knotty Blonde Ale;American Blonde Ale;153;12.0;4.0
2317;Fivepine Chocolate Porter;American Porter;153;12.0;6.2
2316;Hoodoo Voodoo IPA;American IPA;153;12.0;6.2
1913;Hydraulion Red;Irish Red Ale;273;12.0;5.3
1912;40 Mile IPA;American IPA;273;12.0;6.0
2617;Citra Faced;American Pale Wheat Ale;21;16.0;5.5
2616;Pole Barn Stout;Oatmeal Stout;21;16.0;5.5
2615;Pale;American Pale Ale (APA);21;16.0;5.4
2614;Yoshi's Nectar;California Common / Steam Beer;21;16.0;5.3
1889;Leatherhead Red;American Amber / Red Ale;282;12.0;5.2
1222;Cropduster Mid-American IPA;American IPA;282;12.0;6.5
122;Golden Frau Honey Wheat;Braggot;282;12.0;7.5
121;Cornstalker Dark Wheat;American Dark Wheat Ale;282;12.0;?
2623;Cafe Leche;American Porter;17;16.0;579.999.999.999.999
2622;Damascene Apricot Sour;Fruit / Vegetable Beer;17;16.0;5.2
2621;Csar;Russian Imperial Stout;17;16.0;12.0
1817;Klingon Warnog Roggen Dunkel;Roggenbier;17;16.0;5.5
1449;Overlord Imperial IPA;American Double / Imperial IPA;17;16.0;8.5
951;Alloy;American IPA;17;16.0;579.999.999.999.999
950;Rivet Irish Red Ale;Irish Red Ale;17;16.0;5.1
949;3 Gear Robust Porter;American Porter;17;16.0;5.2
948;Circuit Bohemian Pilsner;Czech Pilsener;17;16.0;4.5
2321;Turnrow Harvest Ale;American Blonde Ale;152;12.0;5.5
1755;Juke Joint IPA;American IPA;152;12.0;7.000.000.000.000.000
1754;Parade Ground Coffee Porter;American Porter;152;12.0;7.000.000.000.000.000
1428;Tin Roof Watermelon Wheat;Fruit / Vegetable Beer;152;12.0;5.0
529;Tin Roof Blonde Ale;American Blonde Ale;152;12.0;4.5
495;Voodoo Bengal Pale Ale;American Pale Ale (APA);152;12.0;5.5
494;Perfect Tin Amber;American Amber / Red Ale;152;12.0;4.5
1856;IPA & a Half;American IPA;291;12.0;7.3
736;Ornery Amber Lager (2003);Vienna Lager;291;12.0;5.5
1027;Big Island Shandy;Shandy;474;16.0;5.0
1026;Preservation IPA;American IPA;474;16.0;6.800.000.000.000.000
1938;Almanac IPA;American IPA;265;12.0;6.2
1937;Milk Mustachio Stout;Milk / Sweet Stout;265;12.0;6.5
1936;Farmer's Tan Red Ale;American Amber / Red Ale;265;12.0;6.0
594;Triangle India Pale Ale;American IPA;524;12.0;5.7
114;Triangle White Ale;Witbier;524;12.0;5.0
113;Triangle Belgian Golden Ale;Belgian Strong Pale Ale;524;12.0;8.0
2445;Troegenator;Doppelbock;97;16.0;819.999.999.999.999
2444;Nugget Nectar;American Amber / Red Ale;97;16.0;7.5
2203;Sunshine Pils;American Pilsner;97;12.0;4.5
1510;Troegenator Doublebock;Doppelbock;97;16.0;819.999.999.999.999
1509;Perpetual IPA;American IPA;97;12.0;7.5
433;Greenville Pale Ale;American Pale Ale (APA);539;12.0;5.5
641;Hoppy Boy;American IPA;520;16.0;6.2
2588;Cow Creek;American Amber / Red Lager;38;12.0;5.4
2458;Chupahopra;American IPA;38;12.0;7.5
2212;Twisted X;American Adjunct Lager;38;12.0;5.1
2235;Day Hike Session;American IPA;190;12.0;409.999.999.999.999
1661;Trailhead ISA;American IPA;190;12.0;4.8
1660;Immersion Amber;American Amber / Red Ale;190;12.0;5.2
1659;Evo IPA;American IPA;190;12.0;6.2
1438;Presidential Pils;Czech Pilsener;190;12.0;4.8
1173;Evolutionary IPA (2012);American IPA;190;12.0;6.2
560;Persnickety Pale;American Pale Ale (APA);190;12.0;5.7
519;SoDo Brown Ale;American Brown Ale;190;12.0;5.4
518;Immersion Amber Ale (2011);American Amber / Red Ale;190;12.0;5.2
505;Evolutionary IPA (2011);American IPA;190;12.0;6.2
482;Trailhead India Style Session Ale (2011);American IPA;190;12.0;4.8
451;Panorama Wheat Ale;American Pale Wheat Ale;190;12.0;4.6
2497;Wobble;American IPA;74;16.0;6.3
2246;Night Cat;American Dark Wheat Ale;74;12.0;579.999.999.999.999
1630;Night Cat (2014);American Dark Wheat Ale;74;12.0;579.999.999.999.999
1284;Dog Days Lager;Dortmunder / Export Lager;74;12.0;5.1
1121;Sidekick Extra Pale Ale;American Pale Ale (APA);74;12.0;5.1
1042;Atom Smasher;Märzen / Oktoberfest;74;12.0;7.7
1041;Testudo;Bière de Garde;74;12.0;4.5
1040;Hobnob B & B Pale Ale;American Pale Ale (APA);74;12.0;6.5
861;Cane and Ebel;American Strong Ale;74;12.0;7.000.000.000.000.000
642;Outlaw IPA (2015);American IPA;74;12.0;6.5
2037;The Gilded Age;Munich Helles Lager;243;12.0;4.5
1285;No Limits Hefeweizen;Hefeweizen;435;16.0;5.0
1189;Honeyspot Road White IPA;American White IPA;435;12.0;6.0
1171;Road 2 Ruin Double IPA;American Double / Imperial IPA;435;12.0;7.199.999.999.999.990
1170;Workers Comp Saison;Saison / Farmhouse Ale;435;12.0;4.8
1169;Ol' Factory Pils;German Pilsener;435;12.0;5.0
2310;PUNK'N;Pumpkin Ale;159;12.0;5.0
2100;Yard Sale Winter Lager;American Amber / Red Lager;159;12.0;4.0
1925;Trader Session IPA;American IPA;159;12.0;4.0
1723;Hop Nosh IPA;American IPA;159;12.0;7.3
1212;SUM'R;American Blonde Ale;159;12.0;4.0
1097;Organic Baba Black Lager;Schwarzbier;159;12.0;4.0
1089;Hop Notch IPA (2013);American IPA;159;12.0;7.3
1088;Cutthroat Pale Ale;American Pale Ale (APA);159;12.0;4.0
974;WYLD Extra Pale Ale;American Pale Ale (APA);159;12.0;4.0
98;Pilsner Ukiah;German Pilsener;555;12.0;5.5
2372;The Green Room;American IPA;126;16.0;6.0
2367;Humbucker Helles;Maibock / Helles Bock;126;16.0;4.7
1704;Uncle John's Apple Cherry Cider;Cider;338;16.0;6.5
1703;Uncle John's Apricot Apple Cider;Cider;338;16.0;6.5
877;Draught Hard Apple Cider;Cider;338;16.0;6.5
606;Scotty K NA;Low Alcohol Beer;522;16.0;0.1
543;Bacon Brown Ale;American Brown Ale;522;16.0;6.800.000.000.000.000
347;Golden State Ale;Belgian Pale Ale;522;16.0;6.4
346;Baltic Porter;Baltic Porter;522;16.0;7.8
25;Siamese twin;Dubbel;522;16.0;8.5
2507;Double Duckpin;American Double / Imperial IPA;71;12.0;8.5
2506;Old Pro;Gose;71;12.0;4.2
829;Duckpin Pale Ale;American Pale Ale (APA);71;12.0;5.5
582;Balt Altbier;Altbier;71;12.0;6.0
2190;Campside Session IPA;American IPA;202;16.0;4.5
1951;Upland Wheat Ale;Witbier;202;16.0;4.5
1950;Dragonfly IPA;American IPA;202;16.0;6.0
2565;Lee Hill Series Vol. 5 - Belgian Style Quadrupel Ale;Quadrupel (Quad);51;19.2;12.8
2564;Lee Hill Series Vol. 4 - Manhattan Style Rye Ale;Rye Beer;51;19.2;10.4
2563;Lee Hill Series Vol. 2 - Wild Saison;American Wild Ale;51;19.2;6.800.000.000.000.000
2562;Lee Hill Series Vol. 3 - Barrel Aged Imperial Stout;American Double / Imperial Stout;51;19.2;9.9
2561;Lee Hill Series Vol. 1 - Barrel Aged Brown Ale;American Brown Ale;51;19.2;7.6
2560;Blood Orange Saison;Saison / Farmhouse Ale;51;12.0;6.0
1932;Thai Style White IPA;American White IPA;51;12.0;6.5
1853;Ferus Fluxus Wild Belgian Pale Ale;American Wild Ale;51;19.2;7.5
1315;Upslope Imperial India Pale Ale;American Double / Imperial IPA;51;19.2;9.9
907;Upslope Christmas Ale;Winter Warmer;51;16.0;819.999.999.999.999
906;Upslope Pumpkin Ale;Pumpkin Ale;51;16.0;7.7
683;Upslope Belgian Style Pale Ale;Belgian Pale Ale;51;12.0;7.5
614;Upslope Foreign Style Stout;Foreign / Export Stout;51;12.0;6.9
466;Top Rope Mexican-style Craft Lager;Vienna Lager;51;12.0;4.8
444;Upslope Craft Lager;Vienna Lager;51;12.0;4.8
345;Upslope Brown Ale;English Brown Ale;51;12.0;6.7
80;Upslope Pale Ale;American Pale Ale (APA);51;12.0;579.999.999.999.999
79;Upslope India Pale Ale;American IPA;51;12.0;7.199.999.999.999.990
382;Common Sense Kentucky Common Ale;American Brown Ale;546;16.0;5.3
381;Upstate I.P.W.;American IPA;546;12.0;6.5
1826;Squatters Full Suspension Pale Ale;American Pale Ale (APA);302;12.0;4.0
1825;Squatters Hop Rising Double IPA;American Double / Imperial IPA;302;12.0;9.0
1824;Devastator Double Bock;Doppelbock;302;12.0;8.0
1823;Wasatch Ghostrider White IPA;American White IPA;302;12.0;6.0
1682;Wasatch Ghostrider White IPA (2014);American White IPA;302;12.0;6.0
1681;Wasatch Apricot Hefeweizen;Fruit / Vegetable Beer;302;12.0;4.0
1680;Squatters Hop Rising Double IPA (2014);American Double / Imperial IPA;302;12.0;9.0
1679;Squatters Full Suspension Pale Ale;American Pale Ale (APA);302;12.0;4.0
2245;Nunica Pine;Cider;185;16.0;6.800.000.000.000.000
2244;Ginger Peach;Cider;185;16.0;6.9
1378;Totally Roasted;Cider;185;16.0;6.800.000.000.000.000
1377;Blue Gold;Cider;185;16.0;6.800.000.000.000.000
1376;Hard Apple;Cider;185;16.0;6.800.000.000.000.000
2411;Nitro Can Coffee Stout;American Stout;113;12.0;5.2
1770;Voodoo Love Child;Tripel;322;12.0;9.2
1769;White Magick of the Sun;Witbier;322;12.0;7.9
1730;Wynona's Big Brown Ale;American Brown Ale;322;12.0;7.5
1729;Gran Met;Belgian Strong Pale Ale;322;12.0;9.2
1603;Good Vibes IPA;American IPA;322;12.0;7.3
1488;Pilzilla;American Double / Imperial Pilsner;322;12.0;7.5
1846;Wachusett Light IPA;American IPA;295;12.0;4.0
1845;Green Monsta IPA;American IPA;295;12.0;6.0
1844;Wachusett IPA;American IPA;295;12.0;559.999.999.999.999
1843;Strawberry White;Witbier;295;12.0;4.7
1418;Larry Imperial IPA;American Double / Imperial IPA;295;12.0;8.5
1038;Wachusett Summer;American Pale Wheat Ale;295;12.0;4.7
1030;Country Pale Ale;English Pale Ale;295;12.0;5.1
1029;Wachusett Light IPA (2013);American IPA;295;12.0;4.0
908;Pumpkan;Pumpkin Ale;295;12.0;5.2
619;Wachusett Blueberry Ale;Fruit / Vegetable Beer;295;12.0;4.5
618;Green Monsta IPA;American IPA;295;12.0;6.0
780;T-6 Red Ale (2004);American Amber / Red Ale;506;12.0;4.7
2450;Self Starter;American IPA;94;16.0;5.2
2223;Ermal's;Cream Ale;94;16.0;5.4
2222;10 Ton;Oatmeal Stout;94;16.0;7.000.000.000.000.000
2221;Flyin' Rye;American IPA;94;16.0;7.000.000.000.000.000
2439;Christmas Ale;Herbed / Spiced Beer;100;12.0;9.0
2356;Pay It Forward Cocoa Porter;American Porter;100;12.0;7.000.000.000.000.000
1069;West Sixth Amber Ale;American Amber / Red Ale;100;12.0;5.5
652;West Sixth IPA;American IPA;100;12.0;?
1542;One Claw;American Pale Ale (APA);384;12.0;5.5
1312;Westbrook Gose;Gose;384;12.0;4.0
576;White Thai;Witbier;384;12.0;5.0
575;Westbrook IPA;American IPA;384;12.0;6.800.000.000.000.000
1645;Westfield Octoberfest;Märzen / Oktoberfest;351;12.0;5.7
1551;Pop's Old Fashioned Lager;American Amber / Red Lager;351;12.0;5.2
1550;Charlie in the Rye;American IPA;351;12.0;579.999.999.999.999
2364;Royal Lager;American Pale Lager;132;16.0;?
2348;Rip Van Winkle (Current);Bock;132;12.0;8.0
2344;O’Malley’s Stout;English Stout;132;12.0;?
2343;O’Malley’s IPA;American IPA;132;12.0;7.5
2342;O’Malley’s Irish Style Cream Ale;Cream Ale;132;12.0;?
2341;L'il Lucy's Hot Pepper Ale;Chile Beer;132;12.0;4.9
2340;Drop Kick Ale;American Amber / Red Ale;132;12.0;5.2
2573;Raspberry Berliner Weisse;Berliner Weissbier;47;12.0;5.5
2572;Hop Session;American IPA;47;12.0;5.0
2571;Blueberry Berliner Weisse;Berliner Weissbier;47;12.0;5.5
2570;Berliner Weisse;Berliner Weissbier;47;12.0;5.5
1498;Super G IPA;American IPA;396;16.0;6.0
1838;Hefe Lemon;Radler;296;12.0;4.9
1837;Hefe Black;Hefeweizen;296;12.0;4.9
1836;Widmer Brothers Hefeweizen;Hefeweizen;296;12.0;4.9
1619;Hop Slayer Double IPA;American Double / Imperial IPA;361;12.0;819.999.999.999.999
1618;Pumpkin Ale;Pumpkin Ale;361;12.0;4.5
1364;Big Bowl Blonde Ale;American Brown Ale;361;12.0;5.0
971;Phat Chance;American Blonde Ale;361;12.0;5.2
740;Hop Slayer Double IPA (2011);American Double / Imperial IPA;361;12.0;819.999.999.999.999
430;Hop Slayer Double IPA (2011);American Double / Imperial IPA;361;12.0;819.999.999.999.999
398;Wild Onion Summer Wit;Witbier;361;12.0;4.2
366;Jack Stout;Oatmeal Stout;361;12.0;6.0
334;Wild Onion Pumpkin Ale (2010);Pumpkin Ale;361;12.0;4.5
162;Paddy Pale Ale;American Pale Ale (APA);361;12.0;559.999.999.999.999
2253;Blonde Hunny;Belgian Pale Ale;181;12.0;6.800.000.000.000.000
1318;Wild Wolf Wee Heavy Scottish Style Ale;Scotch Ale / Wee Heavy;181;12.0;5.7
1195;Wild Wolf American Pilsner;American Pilsner;181;12.0;4.5
1194;Alpha Ale;American Pale Ale (APA);181;12.0;5.1
826;Mystical Stout;Irish Dry Stout;499;16.0;5.4
825;Bodacious Bock;Bock;499;16.0;7.5
813;Ambitious Lager;Munich Helles Lager;499;16.0;5.0
324;Wyoming Pale Ale;American Pale Ale (APA);550;16.0;7.199.999.999.999.990
323;Wind River Blonde Ale;American Blonde Ale;550;16.0;5.0
762;Ace IPA;American IPA;509;16.0;73.999.999.999.999.900
761;P-51 Porter;American Porter;509;16.0;8.0
2149;#001 Golden Amber Lager;American Amber / Red Lager;211;12.0;5.5
2148;#002 American I.P.A.;American IPA;211;12.0;7.1
2147;#003 Brown & Robust Porter;American Porter;211;12.0;5.2
2146;#004 Session I.P.A.;American IPA;211;12.0;4.8
2047;Tarasque;Saison / Farmhouse Ale;239;12.0;58.999.999.999.999.900
1470;Ananda India Pale Ale;American IPA;239;12.0;6.2
1469;Tiny Bomb;American Pilsner;239;12.0;4.5
2627;Train Hopper;American IPA;14;12.0;579.999.999.999.999
2626;Edward’s Portly Brown;American Brown Ale;14;12.0;4.5
1676;Troopers Alley IPA;American IPA;344;12.0;58.999.999.999.999.900
1468;Wolverine Premium Lager;American Pale Lager;402;12.0;4.7
822;Woodchuck Amber Hard Cider;Cider;501;12.0;5.0
2417;4000 Footer IPA;American IPA;109;12.0;6.5
2306;Summer Brew;American Pilsner;109;12.0;279.999.999.999.999
1697;Be Hoppy IPA;American IPA;339;16.0;6.5
2194;Worthy IPA;American IPA;199;12.0;6.9
1514;Easy Day Kolsch;Kölsch;199;12.0;4.5
1513;Lights Out Vanilla Cream Extra Stout;American Double / Imperial IPA;199;12.0;7.7
1512;Worthy IPA (2013);American IPA;199;12.0;6.9
1511;Worthy Pale;American Pale Ale (APA);199;12.0;6.0
1345;Patty's Chile Beer;Chile Beer;424;12.0;4.2
1316;Colorojo Imperial Red Ale;American Strong Ale;424;12.0;819.999.999.999.999
1045;Wynkoop Pumpkin Ale;Pumpkin Ale;424;12.0;5.5
1035;Rocky Mountain Oyster Stout;American Stout;424;12.0;7.5
928;Belgorado;Belgian IPA;424;12.0;6.7
807;Rail Yard Ale;American Amber / Red Ale;424;12.0;5.2
620;B3K Black Lager;Schwarzbier;424;12.0;5.5
145;Silverback Pale Ale;American Pale Ale (APA);424;12.0;5.5
84;Rail Yard Ale (2009);American Amber / Red Ale;424;12.0;5.2
